symbol,code,exchange,name,fund_type,settlement,snapshot_date,source_data_date,source_update_time,last_price,spot_volume_lots,spot_amount,total_market_value,float_market_value,history_end_date
SH516460,516460,,,,,,,,,,,,,
SH516500,516500,,,,,,,,,,,,,
SH516510,516510,,,,,,,,,,,,,
SH516520,516520,,,,,,,,,,,,,
SH516530,516530,,,,,,,,,,,,,
SH516550,516550,,,,,,,,,,,,,
SH516560,516560,,,,,,,,,,,,,
SH516570,516570,,,,,,,,,,,,,
SH516580,516580,,,,,,,,,,,,,
SH516590,516590,,,,,,,,,,,,,
SH516600,516600,,,,,,,,,,,,,
SH516610,516610,,,,,,,,,,,,,
SH516620,516620,,,,,,,,,,,,,
SH516630,516630,,,,,,,,,,,,,
SH516640,516640,,,,,,,,,,,,,
SH516650,516650,,,,,,,,,,,,,
SH516660,516660,,,,,,,,,,,,,
SH516670,516670,,,,,,,,,,,,,
SH516700,516700,,,,,,,,,,,,,
SH516710,516710,,,,,,,,,,,,,
SH516720,516720,,,,,,,,,,,,,
SH516730,516730,,,,,,,,,,,,,
SH516750,516750,,,,,,,,,,,,,
SH516760,516760,,,,,,,,,,,,,
SH516770,516770,,,,,,,,,,,,,
SH516780,516780,,,,,,,,,,,,,
SH516790,516790,,,,,,,,,,,,,
SH516800,516800,,,,,,,,,,,,,
SH516810,516810,,,,,,,,,,,,,
SH516820,516820,,,,,,,,,,,,,
SH516830,516830,,,,,,,,,,,,,
SH516840,516840,,,,,,,,,,,,,
SH516850,516850,,,,,,,,,,,,,
SH516860,516860,,,,,,,,,,,,,
SH516880,516880,,,,,,,,,,,,,
SH516890,516890,,,,,,,,,,,,,
SH516900,516900,,,,,,,,,,,,,
SH516910,516910,,,,,,,,,,,,,
SH516920,516920,,,,,,,,,,,,,
SH516930,516930,,,,,,,,,,,,,
SH516950,516950,,,,,,,,,,,,,
SH516960,516960,,,,,,,,,,,,,
SH516970,516970,,,,,,,,,,,,,
SH516980,516980,,,,,,,,,,,,,
SH517000,517000,,,,,,,,,,,,,
SH517010,517010,,,,,,,,,,,,,
SH517030,517030,,,,,,,,,,,,,
SH517050,517050,,,,,,,,,,,,,
SH517080,517080,,,,,,,,,,,,,
SH517090,517090,,,,,,,,,,,,,
SH517100,517100,,,,,,,,,,,,,
SH517110,517110,,,,,,,,,,,,,
SH517120,517120,,,,,,,,,,,,,
SH517130,517130,,,,,,,,,,,,,
SH517160,517160,,,,,,,,,,,,,
SH517170,517170,,,,,,,,,,,,,
SH517180,517180,,,,,,,,,,,,,
SH517200,517200,,,,,,,,,,,,,
SH517300,517300,,,,,,,,,,,,,
SH517330,517330,,,,,,,,,,,,,
SH517350,517350,,,,,,,,,,,,,
SH517360,517360,,,,,,,,,,,,,
SH517380,517380,,,,,,,,,,,,,
SH517390,517390,,,,,,,,,,,,,
SH517400,517400,,,,,,,,,,,,,
SH517520,517520,,,,,,,,,,,,,
SH517550,517550,,,,,,,,,,,,,
SH517660,517660,,,,,,,,,,,,,
SH517770,517770,,,,,,,,,,,,,
SH517800,517800,,,,,,,,,,,,,
SH517850,517850,,,,,,,,,,,,,
SH517880,517880,,,,,,,,,,,,,
SH517900,517900,,,,,,,,,,,,,
SH517950,517950,,,,,,,,,,,,,
SH517990,517990,,,,,,,,,,,,,
SH520510,520510,,,,,,,,,,,,,
SH520530,520530,,,,,,,,,,,,,
SH520550,520550,,,,,,,,,,,,,
SH520560,520560,,,,,,,,,,,,,
SH520600,520600,,,,,,,,,,,,,
SH520610,520610,,,,,,,,,,,,,
SH520620,520620,,,,,,,,,,,,,
SH520630,520630,,,,,,,,,,,,,
SH520650,520650,,,,,,,,,,,,,
SH520660,520660,,,,,,,,,,,,,
SH520670,520670,,,,,,,,,,,,,
SH520680,520680,,,,,,,,,,,,,
SH520690,520690,,,,,,,,,,,,,
SH520700,520700,,,,,,,,,,,,,
SH520710,520710,,,,,,,,,,,,,
SH520720,520720,,,,,,,,,,,,,
SH520730,520730,,,,,,,,,,,,,
SH520740,520740,,,,,,,,,,,,,
SH520750,520750,,,,,,,,,,,,,
SH520760,520760,,,,,,,,,,,,,
SH520770,520770,,,,,,,,,,,,,
SH520780,520780,,,,,,,,,,,,,
SH520790,520790,,,,,,,,,,,,,
SH520810,520810,,,,,,,,,,,,,
SH520820,520820,,,,,,,,,,,,,
SH520840,520840,,,,,,,,,,,,,
SH520850,520850,,,,,,,,,,,,,
SH520860,520860,,,,,,,,,,,,,
SH520880,520880,,,,,,,,,,,,,
SH520890,520890,,,,,,,,,,,,,
SH520900,520900,,,,,,,,,,,,,
SH520910,520910,,,,,,,,,,,,,
SH520930,520930,,,,,,,,,,,,,
SH520940,520940,,,,,,,,,,,,,
SH520950,520950,,,,,,,,,,,,,
SH520960,520960,,,,,,,,,,,,,
SH520970,520970,,,,,,,,,,,,,
SH520980,520980,,,,,,,,,,,,,
SH520990,520990,,,,,,,,,,,,,
SH526000,526000,,,,,,,,,,,,,
SH526010,526010,,,,,,,,,,,,,
SH526030,526030,,,,,,,,,,,,,
SH526050,526050,,,,,,,,,,,,,
SH526070,526070,,,,,,,,,,,,,
SH530000,530000,,,,,,,,,,,,,
SH530050,530050,,,,,,,,,,,,,
SH530060,530060,,,,,,,,,,,,,
SH530080,530080,,,,,,,,,,,,,
SH530100,530100,,,,,,,,,,,,,
SH530180,530180,,,,,,,,,,,,,
SH530280,530280,,,,,,,,,,,,,
SH530300,530300,,,,,,,,,,,,,
SH530380,530380,,,,,,,,,,,,,
SH530530,530530,,,,,,,,,,,,,
SH530580,530580,,,,,,,,,,,,,
SH530680,530680,,,,,,,,,,,,,
SH530800,530800,,,,,,,,,,,,,
SH530880,530880,,,,,,,,,,,,,
SH560010,560010,,,,,,,,,,,,,
SH560020,560020,,,,,,,,,,,,,
SH560030,560030,,,,,,,,,,,,,
SH560050,560050,,,,,,,,,,,,,
SH560060,560060,,,,,,,,,,,,,
SH560070,560070,,,,,,,,,,,,,
SH560080,560080,,,,,,,,,,,,,
SH560090,560090,,,,,,,,,,,,,
SH560100,560100,,,,,,,,,,,,,
SH560110,560110,,,,,,,,,,,,,
SH560120,560120,,,,,,,,,,,,,
