symbol,code,exchange,name,fund_type,settlement,snapshot_date,source_data_date,source_update_time,last_price,spot_volume_lots,spot_amount,total_market_value,float_market_value,history_end_date
SH517050,517050,SH,互联网ETF华泰柏瑞,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:13+08:00,0.696,15671,1092882.0,241933086,241933086,2026-08-10
SH517080,517080,SH,沪港深500ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:58+08:00,1.007,2648,266379.0,174378162,174378162,2026-08-10
SH517090,517090,SH,央企共赢ETF国泰,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:02+08:00,1.57,27010,4256009.0,89607750,89607750,2026-08-10
SH517100,517100,SH,沪港深500ETF富国,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:48+08:00,1.025,343,35028.0,151804653,151804653,2026-08-10
SH517110,517110,SH,创新药ETF国泰,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:52+08:00,0.808,577664,46700056.0,1181375585,1181375585,2026-08-10
SH517120,517120,SH,创新药ETF华泰柏瑞,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:54+08:00,0.774,241995,18755280.0,483723994,483723994,2026-08-10
SH517130,517130,SH,云计算ETF嘉实,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:47+08:00,0.986,20382,2010556.0,188477844,188477844,2026-08-10
SH517160,517160,SH,长江保护ETF南方,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:09+08:00,0.979,1236,120549.0,1790373176,1790373176,2026-08-10
SH517170,517170,SH,沪港深500ETF华夏,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:12+08:00,1.014,2430,246172.0,16357645,16357645,2026-08-10
SH517180,517180,SH,中国国企ETF南方,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:54+08:00,1.487,3943,587227.0,153898998,153898998,2026-08-10
SH517200,517200,SH,互联网ETF嘉实,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:00+08:00,0.616,21509,1322784.0,86105712,86105712,2026-08-10
SH517300,517300,SH,沪港深300ETF国寿,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:15+08:00,0.959,1488,142520.0,964211682,964211682,2026-08-10
SH517330,517330,SH,长江保护ETF易方达,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:01+08:00,0.986,2,197.0,1781868642,1781868642,2026-08-10
SH517350,517350,SH,沪港深科技ETF广发,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:59+08:00,0.957,8633,823354.0,46933194,46933194,2026-08-10
SH517360,517360,SH,沪港深科技ETF华安,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:13+08:00,0.974,2449,238886.0,25891842,25891842,2026-08-10
SH517380,517380,SH,创新药ETF天弘,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:05+08:00,0.88,1051152,92797915.0,2643807148,2643807148,2026-08-10
SH517390,517390,SH,云计算ETF天弘,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:14+08:00,1.994,15940,3176926.0,269414524,269414524,2026-08-10
SH517400,517400,SH,黄金股ETF国泰,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:55+08:00,1.637,410559,66941846.0,1621926504,1621926504,2026-08-10
SH517520,517520,SH,黄金股ETF永赢,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:56+08:00,2.075,5509400,1135792601.0,17113363366,17113363366,2026-08-10
SH517550,517550,SH,沪港深消费龙头ETF招商,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:47+08:00,0.667,49965,3338559.0,56639906,56639906,2026-08-10
SH517660,517660,SH,物联网ETF天弘,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:58+08:00,1.302,10974,1417805.0,55049471,55049471,2026-08-10
SH517770,517770,SH,游戏传媒ETF浦银,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:09+08:00,0.943,34627,3267296.0,153659775,153659775,2026-08-10
SH517800,517800,SH,人工智能50ETF方正富邦,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:09+08:00,1.033,25819,2657172.0,215421510,215421510,2026-08-10
SH517850,517850,SH,张江ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:48+08:00,1.352,3804,512848.0,51626390,51626390,2026-08-10
SH517880,517880,SH,品牌消费ETF华泰柏瑞,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:05+08:00,0.768,20014,1541823.0,40962893,40962893,2026-08-10
SH517900,517900,SH,银行AH优选ETF招商,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:45+08:00,1.486,91456,13605145.0,615194347,615194347,2026-08-10
SH517990,517990,SH,沪港深医药ETF招商,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:12+08:00,0.927,5581,519203.0,44484783,44484783,2026-08-10
SH520560,520560,SH,香港大盘30ETF华宝,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:59+08:00,0.822,30348,2496063.0,508340425,508340425,2026-08-10
SH530000,530000,SH,上证50ETF天弘,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:54+08:00,1.393,69189,9617855.0,1373538965,1373538965,2026-08-10
SH530050,530050,SH,上证50ETF东财,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:58+08:00,1.192,25130,2990196.0,164273096,164273096,2026-08-10
SH530060,530060,SH,上证指数ETF易方达,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:02+08:00,0.997,193865,19306673.0,709059429,709059429,2026-08-10
SH530080,530080,SH,上证180ETF天弘,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:52+08:00,1.252,33307,4167264.0,36204084,36204084,2026-08-10
SH530100,530100,SH,上证580ETF易方达,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:47+08:00,1.165,12562,1453111.0,145270840,145270840,2026-08-10
SH530180,530180,SH,上证180ETF易方达,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:59+08:00,1.215,50622,6142758.0,77701680,77701680,2026-08-10
SH530280,530280,SH,上证180ETF平安,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:53+08:00,1.224,515,62965.0,36639216,36639216,2026-08-10
SH530300,530300,SH,上证180ETF华泰柏瑞,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:14+08:00,1.256,4199,527594.0,44767608,44767608,2026-08-10
SH530380,530380,SH,上证380ETF易方达,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:48+08:00,1.129,14449,1625917.0,156597945,156597945,2026-08-10
SH530530,530530,SH,上证580ETF华夏,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:58+08:00,1.158,7277,838103.0,155704680,155704680,2026-08-10
SH530580,530580,SH,上证180ETF南方,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:47+08:00,1.187,29684,3522230.0,67835863,67835863,2026-08-10
SH530680,530680,SH,上证180ETF兴业,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:14+08:00,1.184,6626,783354.0,138400010,138400010,2026-08-10
SH530800,530800,SH,上证180ETF银华,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:06+08:00,1.224,125,15266.0,22279003,22279003,2026-08-10
SH530880,530880,SH,红利国企ETF银河,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:08+08:00,1.09,10052,1098161.0,42331240,42331240,2026-08-10
SH560010,560010,SH,中证1000ETF广发,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:50+08:00,3.24,1218350,392296437.0,6741214295,6741214295,2026-08-10
SH560020,560020,SH,红利ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:10+08:00,1.104,22573,2502684.0,140828448,140828448,2026-08-10
SH560030,560030,SH,800价值ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:05+08:00,1.292,655,84553.0,31566144,31566144,2026-08-10
SH560050,560050,SH,中国A50ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:56+08:00,1.123,393434,44106934.0,2568788831,2568788831,2026-08-10
SH560060,560060,SH,碳中和ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:07+08:00,0.945,345,32584.0,71905050,71905050,2026-08-10
SH560070,560070,SH,央企红利ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:12+08:00,1.158,5012,579911.0,97691543,97691543,2026-08-10
SH560080,560080,SH,中药ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:46+08:00,0.993,590916,59125000.0,2229548153,2229548153,2026-08-10
SH560090,560090,SH,证券ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:03+08:00,1.17,398039,46655889.0,2787367059,2787367059,2026-08-10
SH560100,560100,SH,中证500增强ETF南方,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:56+08:00,1.367,68986,9410675.0,89648270,89648270,2026-08-10
SH560110,560110,SH,中证1000ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:06+08:00,1.171,87644,10226199.0,430815003,430815003,2026-08-10
SH560120,560120,SH,中证500现金流ETF华夏,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:07+08:00,1.225,118337,14522684.0,707669035,707669035,2026-08-10
SH560130,560130,SH,食品ETF鹏华,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:47+08:00,0.92,3062,282387.0,64194104,64194104,2026-08-10
SH560150,560150,SH,红利低波ETF泰康,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:07+08:00,1.107,15105,1676319.0,757497181,757497181,2026-08-10
SH560160,560160,SH,食品ETF易方达,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:06+08:00,0.931,32693,3046715.0,108653286,108653286,2026-08-10
SH560170,560170,SH,央企科技ETF南方,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:10+08:00,1.279,100183,12708401.0,476421750,476421750,2026-08-10
SH560180,560180,SH,沪深300ESGETF南方,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:51+08:00,1.218,5812,706142.0,19004454,19004454,2026-08-10
SH560190,560190,SH,公用事业ETF鹏华,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:10+08:00,1.027,6609,677669.0,19856018,19856018,2026-08-10
SH560210,560210,SH,农牧渔ETF景顺,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:08+08:00,0.797,60649,4835115.0,420435034,420435034,2026-08-10
SH560220,560220,SH,中证2000ETF广发,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:47+08:00,1.441,18041,2588584.0,96139197,96139197,2026-08-10
SH560230,560230,SH,光伏ETF富国,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:56+08:00,0.789,37069,2891914.0,72500421,72500421,2026-08-10
SH560250,560250,SH,红利质量ETF富国,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:13+08:00,1.011,11774,1190476.0,163613163,163613163,2026-08-10
SH560260,560260,SH,医疗ETF广发,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:50+08:00,0.893,41149,3674500.0,1604421581,1604421581,2026-08-10
SH560270,560270,SH,电力ETF工银,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:44+08:00,0.962,23801,2288110.0,163000318,163000318,2026-08-10
SH560280,560280,SH,工程机械ETF广发,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:59+08:00,1.571,334680,52297180.0,2898105392,2898105392,2026-08-10
SH560290,560290,SH,有色ETF景顺,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:13+08:00,0.85,55722,4732732.0,315939900,315939900,2026-08-10
SH560300,560300,SH,电信ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:14+08:00,2.28,2089,469378.0,58831752,58831752,2026-08-10
SH560310,560310,SH,光伏ETF博时,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:44+08:00,0.794,26128,2055800.0,144604868,144604868,2026-08-10
SH560320,560320,SH,食品ETF富国,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:47+08:00,0.939,24457,2296716.0,122381748,122381748,2026-08-10
SH560330,560330,SH,沪深300价值ETF申万菱信,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:52+08:00,1.219,1008,122848.0,20881470,20881470,2026-08-10
SH560350,560350,SH,中证A50ETF摩根,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:12+08:00,1.296,70435,9112171.0,1100993596,1100993596,2026-08-10
SH560360,560360,SH,软件ETF万家,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:10+08:00,1.305,33746,4410506.0,279720225,279720225,2026-08-10
SH560370,560370,SH,红利质量ETF易方达,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:03+08:00,0.916,18160,1667196.0,116866944,116866944,2026-08-10
SH560380,560380,SH,A100ETF南方,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:46+08:00,1.29,25048,3223996.0,186870690,186870690,2026-08-10
SH560390,560390,SH,电网设备ETF易方达,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:09+08:00,0.895,726276,64651144.0,1954910910,1954910910,2026-08-10
SH560400,560400,SH,证券ETF华泰柏瑞,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:12+08:00,0.99,129189,12785300.0,187598070,187598070,2026-08-10
SH560410,560410,SH,电池ETF鹏华,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:49+08:00,0.888,38491,3380001.0,59306057,59306057,2026-08-10
SH560420,560420,SH,食品ETF前海开源,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:00+08:00,0.937,11089,1041003.0,130037047,130037047,2026-08-10
SH560450,560450,SH,电力ETF天弘,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:44+08:00,0.953,80183,7654735.0,245939757,245939757,2026-08-10
SH560460,560460,SH,电力ETF平安,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:51+08:00,0.918,35628,3266304.0,267630973,267630973,2026-08-10
SH560470,560470,SH,有色ETF易方达,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:45+08:00,0.929,105340,9764102.0,305956860,305956860,2026-08-10
SH560480,560480,SH,电力ETF招商,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:04+08:00,0.911,48855,4448363.0,134648533,134648533,2026-08-10
SH560490,560490,SH,工业有色ETF华泰柏瑞,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:02+08:00,0.998,44992,4489874.0,116249036,116249036,2026-08-10
SH560500,560500,SH,500质量成长ETF鹏扬,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:08+08:00,1.417,7835,1108050.0,417078374,417078374,2026-08-10
SH560510,560510,SH,中证A500ETF泰康,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:49+08:00,1.215,137605,16690172.0,3071552679,3071552679,2026-08-10
SH560520,560520,SH,红利低波100ETF大成,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:48+08:00,1.093,910,99606.0,62028843,62028843,2026-08-10
SH560530,560530,SH,中证A500ETF摩根,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:56+08:00,1.248,504527,62866804.0,4682026373,4682026373,2026-08-10
SH560550,560550,SH,碳中和ETF广发,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:13+08:00,0.987,118,11648.0,121990634,121990634,2026-08-10
SH560560,560560,SH,碳中和ETF泰康,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:50+08:00,0.695,834,57591.0,50867120,50867120,2026-08-10
SH560570,560570,SH,A500红利ETF国联安,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:00+08:00,0.996,139503,13908456.0,1186775035,1186775035,2026-08-10
SH560580,560580,SH,电力ETF南方,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:01+08:00,1.116,52724,5895539.0,550191357,550191357,2026-08-10
SH560590,560590,SH,中证1000增强ETF鹏华,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:14+08:00,1.462,4809,697057.0,41974020,41974020,2026-08-10
SH560610,560610,SH,A500ETF招商,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:13+08:00,1.216,311722,37853354.0,6273329758,6273329758,2026-08-10
SH560620,560620,SH,公用事业ETF万家,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:10+08:00,0.964,963,92766.0,25899788,25899788,2026-08-10
SH560630,560630,SH,机器人ETF万家,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:05+08:00,1.155,31418,3620122.0,193340070,193340070,2026-08-10
SH560660,560660,SH,云计算50ETF新华,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:08+08:00,1.126,49683,5577266.0,147436188,147436188,2026-08-10
SH560670,560670,SH,银行ETF华泰柏瑞,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:11+08:00,1.03,82078,8468934.0,57138220,57138220,2026-08-10
SH560680,560680,SH,消费ETF广发,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:03+08:00,0.746,83518,6241917.0,261268298,261268298,2026-08-10
SH560690,560690,SH,电信ETF鹏华,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:10+08:00,2.193,12304,2692647.0,46357827,46357827,2026-08-10
SH560700,560700,SH,央企红利ETF广发,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:51+08:00,1.183,28469,3370894.0,536534148,536534148,2026-08-10
SH560710,560710,SH,船舶ETF富国,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:01+08:00,0.907,266050,24089507.0,1698430060,1698430060,2026-08-10
SH560720,560720,SH,红利低波100ETF工银,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:59+08:00,0.982,20471,2014811.0,101684136,101684136,2026-08-10
SH560730,560730,SH,红利低波ETF国泰海通,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:12+08:00,1.018,16436,1676044.0,110795353,110795353,2026-08-10
SH560750,560750,SH,A500ETF申万菱信,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:58+08:00,1.365,4272,581059.0,90847302,90847302,2026-08-10
SH560770,560770,SH,机器人ETF招商,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:47+08:00,1.018,81902,8315495.0,1701213402,1701213402,2026-08-10
SH560780,560780,SH,半导体设备ETF广发,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:51+08:00,1.12,4222491,470542825.0,12951106560,12951106560,2026-08-10
SH560790,560790,SH,软件ETF鹏华,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:48+08:00,0.882,42202,3729612.0,197088104,197088104,2026-08-10
SH560800,560800,SH,数字经济ETF鹏扬,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:56+08:00,1.221,24945,3027612.0,351588298,351588298,2026-08-10
SH560810,560810,SH,央企ESGETF融通,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:56+08:00,1.287,756,96921.0,242105292,242105292,2026-08-10
SH560830,560830,SH,电力ETF华夏,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:53+08:00,0.916,128373,11765686.0,661827411,661827411,2026-08-10
SH560850,560850,SH,信创ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:57+08:00,1.407,8804,1234703.0,101534748,101534748,2026-08-10
SH560860,560860,SH,工业有色ETF万家,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:00+08:00,1.677,1851014,309773807.0,9909783567,9909783567,2026-08-10
SH560870,560870,SH,工业有色ETF中银,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:55+08:00,0.962,55354,5341853.0,93652528,93652528,2026-08-10
SH560880,560880,SH,家电ETF广发,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:09+08:00,1.518,59977,9096846.0,314578176,314578176,2026-08-10
SH560900,560900,SH,创新药ETF摩根,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:06+08:00,0.992,137379,13656507.0,212257347,212257347,2026-08-10
SH560910,560910,SH,电池ETF华泰柏瑞,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:44+08:00,0.797,95713,7608979.0,160771637,160771637,2026-08-10
SH560920,560920,SH,工程机械ETF招商,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:13+08:00,1.011,2417,244064.0,47894406,47894406,2026-08-10
SH560930,560930,SH,电力ETF易方达,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:07+08:00,0.898,54990,4938053.0,202969552,202969552,2026-08-10
SH560950,560950,SH,中证500增强ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:07+08:00,1.4,3632,508214.0,24476200,24476200,2026-08-10
SH560970,560970,SH,工业有色ETF平安,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:44+08:00,0.984,18877,1862869.0,67047792,67047792,2026-08-10
SH560980,560980,SH,光伏龙头ETF广发,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:59+08:00,0.672,142366,9531700.0,239918784,239918784,2026-08-10
SH560990,560990,SH,科技先锋ETF中金,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:13+08:00,1.197,689,82057.0,22966959,22966959,2026-08-10
SH561000,561000,SH,沪深300增强ETF华安,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:54+08:00,1.337,11347,1514710.0,70085540,70085540,2026-08-10
SH561010,561010,SH,软件ETF华安,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:57+08:00,0.917,86163,7894068.0,269924452,269924452,2026-08-10
SH561020,561020,SH,食品ETF招商,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:13+08:00,1.021,44328,4523764.0,51072666,51072666,2026-08-10
SH561030,561030,SH,工程机械ETF华泰柏瑞,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:49+08:00,0.911,17622,1599748.0,173591050,173591050,2026-08-10
SH561050,561050,SH,稀有金属ETF易方达,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:10+08:00,0.914,74733,6827864.0,223244500,223244500,2026-08-10
SH561060,561060,SH,国企红利ETF华安,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:59+08:00,1.149,1873,215384.0,62695185,62695185,2026-08-10
SH561080,561080,SH,全指现金流ETF华安,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:48+08:00,1.208,3628,437639.0,30502000,30502000,2026-08-10
SH561090,561090,SH,A500增强ETF华安,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:12+08:00,1.261,34082,4287786.0,317739214,317739214,2026-08-10
SH561100,561100,SH,消费电子ETF富国,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:58+08:00,1.68,180920,30085623.0,965574785,965574785,2026-08-10
SH561120,561120,SH,家电ETF富国,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:01+08:00,1.258,51016,6426975.0,35425154,35425154,2026-08-10
SH561130,561130,SH,国货ETF富国,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:47+08:00,1.087,38987,4222730.0,93411562,93411562,2026-08-10
SH561160,561160,SH,电池ETF富国,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:47+08:00,0.77,267570,20562752.0,1810527956,1810527956,2026-08-10
SH561170,561170,SH,绿色电力ETF富国,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:44+08:00,1.158,180882,20955482.0,686152871,686152871,2026-08-10
SH561180,561180,SH,A100ETF富国,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:05+08:00,1.349,4282,576751.0,66923350,66923350,2026-08-10
SH561190,561190,SH,碳中和ETF富国,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:01+08:00,0.989,899,89127.0,193169502,193169502,2026-08-10
SH561200,561200,SH,中证A100ETF工银,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:47+08:00,1.509,1137,171446.0,47488985,47488985,2026-08-10
SH561220,561220,SH,数字经济ETF工银,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:13+08:00,1.874,13512,2514945.0,83492322,83492322,2026-08-10
SH561230,561230,SH,中证A50ETF工银,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:14+08:00,1.359,82945,11248622.0,623071341,623071341,2026-08-10
SH561250,561250,SH,稀有金属ETF鹏华,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:58+08:00,1.066,69929,7417612.0,160701845,160701845,2026-08-10
SH561260,561260,SH,能源ETF工银,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:53+08:00,1.262,1409,178186.0,33689342,33689342,2026-08-10
SH561280,561280,SH,中证1000增强ETF工银,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:05+08:00,1.63,38299,6209576.0,143191751,143191751,2026-08-10
SH561300,561300,SH,沪深300增强ETF国泰,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:05+08:00,1.073,95896,10276143.0,491396454,491396454,2026-08-10
SH561310,561310,SH,消电ETF国泰,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:52+08:00,0.738,63199,4611878.0,79580828,79580828,2026-08-10
SH561320,561320,SH,交运ETF国泰,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:15+08:00,0.935,3947,369896.0,29330015,29330015,2026-08-10
SH561330,561330,SH,矿业ETF国泰,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:54+08:00,0.993,697256,69066230.0,1797719351,1797719351,2026-08-10
SH561350,561350,SH,中证500ETF国泰,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:57+08:00,1.282,160040,20445668.0,117559400,117559400,2026-08-10
SH561360,561360,SH,石油ETF国泰,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:01+08:00,1.435,236361,33908445.0,1956117380,1956117380,2026-08-10
SH561370,561370,SH,中证2000ETF国泰,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:01+08:00,1.424,15148,2150224.0,46074944,46074944,2026-08-10
SH561380,561380,SH,电网设备ETF国泰,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:04+08:00,0.757,563124,42395475.0,5290320250,5290320250,2026-08-10
SH561400,561400,SH,畜牧养殖ETF鑫元,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:03+08:00,1.005,3864,389106.0,72881595,72881595,2026-08-10
SH561420,561420,SH,300现金流ETF汇添富,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:44:11+08:00,1.092,17645,1927089.0,1128294813,1128294813,2026-08-10
SH561430,561430,SH,红利质量ETF博时,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:58+08:00,1.067,4111,439308.0,49320154,49320154,2026-08-10
SH561450,561450,SH,红利低波50ETF华泰柏瑞,指数型-股票,T+1,2026-08-12,20260812,2026-08-12T11:43:47+08:00,0.96,13481,1295014.0,88439328,88439328,2026-08-10
